player,ip,h,r,er,bb,k,hr,pc_st,era
B. Ober,4.0,6,2,2,1,4,1,97-64,3.48
L. Varland,1.0,0,0,0,0,2,0,18-11,2.73
B. Stewart,1.0,0,0,0,0,1,0,11-8,3.38
J. Alcala,1.0,2,2,2,1,0,1,28-14,7.08
J. Topa,1.0,0,0,0,0,0,0,10-5,2.37
G. Jax,1.0,2,0,0,1,1,0,18-13,4.21
J. Duran,1.0,0,0,0,0,1,0,14-8,0.99
C. Sands,0.1,0,1,0,0,0,0,6-5,2.88
