player,ip,h,r,er,bb,k,hr,pc_st,era
S. Burke,6.0,3,1,1,3,6,0,89-54,4.33
C. Booser,1.0,0,0,0,0,1,0,10-7,5.40
J. Leasure,1.0,0,0,0,0,0,0,16-9,3.50
S. Wilson,1.0,0,0,0,1,0,0,17-11,1.72
