player,ip,h,r,er,bb,k,hr,pc_st,era
B. Woo,6.0,4,4,4,2,6,2,88-60,3.07
C. Vargas,1.0,0,0,0,0,1,0,10-8,2.97
G. Speier,1.0,1,0,0,0,1,0,21-13,2.22
C. Legumina,1.0,1,0,0,0,2,0,19-13,4.15
