player,ip,h,r,er,bb,k,hr,pc_st,era
D. Rasmussen,6.0,1,0,0,1,5,0,74-49,2.33
E. Uceta,1.0,2,0,0,0,0,0,18-12,5.16
M. Montgomery,1.0,2,0,0,0,1,0,15-9,5.30
C. Seabold,1.0,1,0,0,0,1,0,17-12,2.45
