player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,3,1,1,1,1,2,0,.375,.500,.875
T. Edman,5,1,1,1,1,0,2,.200,.200,.500
T. Hernández,4,0,0,0,0,0,1,.125,.222,.125
W. Smith,2,2,1,0,0,2,0,.500,.778,.750
M. Muncy,4,1,1,0,0,0,1,.143,.333,.286
E. Hernández,3,1,1,3,1,0,1,.125,.111,.500
M. Conforto,3,0,1,0,0,1,1,.286,.375,.429
M. Rojas,3,0,0,0,0,1,1,.143,.250,.143
A. Pages,3,0,1,0,0,1,2,.200,.500,.400
