player,ip,h,r,er,bb,k,hr,pc_st,era
J. Urena,4.1,4,2,2,1,2,1,74-52,8.59
C. Green,1.1,1,0,0,1,1,0,20-11,3.86
M. Fluharty,1.0,0,0,0,0,1,0,13-8,1.93
D. Tate,0.1,0,0,0,0,1,0,7-4,5.06
Y. Garcia,0.1,1,3,3,1,1,0,24-14,4.20
J. Hoffman,0.1,3,3,3,0,0,2,9-8,2.70
E. Lauer,0.1,0,0,0,0,0,0,1-1,4.15
