player,ip,h,r,er,bb,k,hr,pc_st,era
R. Sasaki,3.0,1,1,1,5,3,0,56-25,3.00
L. Garcia,1.0,2,1,1,1,2,0,25-16,9.00
J. Dreyer,1.0,2,1,1,0,1,0,19-15,9.00
L. Knack,2.0,1,0,0,0,3,0,30-19,0.00
K. Yates,1.0,1,0,0,0,2,0,21-13,0.00
A. Vesia,1.0,1,0,0,1,1,0,23-14,0.00
