player,ip,h,r,er,bb,k,hr,pc_st,era
C. Quantrill,5.0,4,1,1,1,6,0,79-53,7.11
A. Veneziano,0.2,3,2,2,1,1,2,26-17,4.20
L. Bachar,0.2,0,1,1,1,0,0,10-5,2.41
C. Faucher,0.2,1,0,0,0,1,0,17-12,3.00
A. Bender,1.0,0,0,0,1,1,0,23-13,2.40
J. Tinoco,2.0,0,0,0,1,2,0,23-15,3.97
