player,ip,h,r,er,bb,k,hr,pc_st,era
L. Giolito,3.2,10,6,6,1,2,0,74-49,8.38
B. Bernardino,1.1,2,0,0,0,4,0,29-20,2.08
S. Newcomb,4.0,4,0,0,1,3,0,77-46,3.62
