player,ip,h,r,er,bb,k,hr,pc_st,era
D. Kremer,6.0,6,1,1,2,7,0,102-64,4.70
Y. Cano,0.1,2,1,1,0,0,0,10-8,4.74
K. Akin,0.2,0,0,0,1,0,0,13-7,3.12
S. Dominguez,1.0,0,0,0,1,1,0,13-8,5.06
F. Bautista,1.0,0,0,0,2,3,0,23-11,3.86
