player,ip,h,r,er,bb,k,hr,pc_st,era
F. Valdez,7.0,4,2,2,3,11,0,99-66,3.07
B. Abreu,1.0,0,0,0,0,3,0,15-9,1.61
K. Ort,1.0,1,0,0,1,2,0,18-12,6.46
