player,ip,h,r,er,bb,k,hr,pc_st,era
J. Flaherty,6.0,4,1,1,1,4,0,99-66,3.72
D. Smith,2.0,1,0,0,1,0,0,22-14,0.00
J. Brebbia,1.0,0,0,0,0,1,0,12-9,5.17
