player,ip,h,r,er,bb,k,hr,pc_st,era
P. Skenes,8.0,3,1,1,1,8,1,99-68,2.05
D. Santana,0.1,2,2,2,0,0,1,14-11,2.19
K. Nicolas,0.2,0,0,0,0,0,0,2-2,9.72
