player,ip,h,r,er,bb,k,hr,pc_st,era
T. Williams,3.2,4,5,5,3,3,2,82-51,6.39
B. Lord,1.1,1,0,0,1,3,0,29-16,4.84
C. Henry,1.0,0,0,0,0,1,0,13-9,2.60
J. Ferrer,1.0,2,1,1,0,1,0,23-15,6.15
J. Lopez,1.0,0,0,0,0,0,0,8-5,6.26
K. Finnegan,1.0,2,1,0,0,0,0,11-8,2.41
J. Rutledge,1.0,1,0,0,0,0,0,8-6,2.61
