player,ip,h,r,er,bb,k,hr,pc_st,era
C. Morton,6.2,6,1,0,1,7,0,100-66,6.20
G. Soto,0.2,1,1,1,0,0,1,9-6,4.58
A. Kittredge,0.2,0,0,0,0,0,0,3-3,1.93
B. Baker,1.0,0,0,0,0,2,0,13-8,2.77
