player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
P. Goldschmidt,5,0,0,0,0,0,3,.313,.369,.468
B. Rice,2,1,0,0,0,1,0,.242,.330,.505
A. Judge,4,0,0,0,0,0,3,.390,.488,.746
C. Bellinger,3,3,2,0,0,1,0,.262,.335,.458
J. Dominguez,4,0,0,0,0,0,3,.236,.333,.397
D. LeMahieu,3,2,2,2,0,1,1,.259,.338,.328
A. Volpe,0,0,0,0,0,0,0,.241,.321,.445
A. Wells,4,1,2,4,1,0,1,.222,.288,.456
P. Reyes,2,0,0,1,0,0,0,.179,.233,.214
J. Chisholm Jr.,2,0,0,0,0,0,2,.220,.322,.463
O. Peraza,4,0,1,0,0,0,2,.173,.257,.316
