player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Kikuchi,5.2,7,0,0,4,4,0,110-70,3.17
H. Strickland,0.1,0,0,0,0,0,0,2-1,0.00
S. Anderson,1.1,6,4,4,0,1,1,33-22,6.30
H. Neris,0.2,1,0,0,0,2,0,10-8,11.37
K. Jansen,1.0,0,0,0,2,1,0,23-11,4.96
