player,ip,h,r,er,bb,k,hr,pc_st,era
C. Ragans,3.0,5,5,5,3,4,1,78-47,5.18
A. Zerpa,3.0,1,0,0,1,4,0,42-27,4.33
S. Cruz,2.0,1,0,0,0,4,0,25-21,1.61
C. Estevez,1.0,0,0,0,0,1,0,9-6,1.95
