player,ip,h,r,er,bb,k,hr,pc_st,era
C. Schmidt,6.0,7,2,2,1,4,0,85-53,4.79
T. Hill,0.1,2,1,1,0,0,0,10-9,3.06
F. Cruz,0.2,1,0,0,1,1,0,15-8,1.37
T. Matzek,1.0,0,0,0,0,1,0,13-10,4.15
Y. De los Santos,1.0,0,0,0,0,0,0,9-6,0.00
