player,ip,h,r,er,bb,k,hr,pc_st,era
G. Crochet,7.0,5,1,1,2,12,1,112-75,1.98
G. Weissert,1.0,0,0,0,0,1,0,12-6,2.73
A. Chapman,1.0,0,0,0,1,1,0,16-12,1.88
