player,ip,h,r,er,bb,k,hr,pc_st,era
L. Castillo,5.0,8,6,4,0,5,3,95-67,3.31
J. Kowar,0.2,1,1,1,3,1,0,33-16,1.59
T. Thornton,2.1,2,1,1,1,0,0,34-24,5.60
