player,ip,h,r,er,bb,k,hr,pc_st,era
C. Bassitt,7.0,5,1,1,2,6,0,99-62,3.56
M. Fluharty,1.0,0,0,0,0,2,0,14-9,3.20
E. Swanson,1.0,0,0,0,0,0,0,11-7,6.00
