player,ip,h,r,er,bb,k,hr,pc_st,era
L. Giolito,6.2,2,1,0,1,5,0,88-59,4.96
J. Wilson,1.0,1,0,0,0,2,0,12-11,2.77
G. Weissert,0.1,0,0,0,0,0,0,4-3,2.60
A. Chapman,1.0,1,0,0,0,0,0,17-13,1.88
