player,ip,h,r,er,bb,k,hr,pc_st,era
A. Pallante,5.2,6,4,3,3,7,1,96-59,4.23
S. Matz,1.1,1,0,0,0,1,0,24-17,1.91
P. Maton,1.0,0,0,0,0,1,0,7-6,2.70
R. Helsley,1.0,1,0,0,0,2,0,13-11,3.32
