player,ip,h,r,er,bb,k,hr,pc_st,era
T. Mahle,6.0,4,0,0,3,5,0,92-59,1.64
L. Jackson,0.2,1,0,0,0,1,0,9-6,4.67
H. Milner,0.1,0,0,0,0,1,0,7-4,2.22
R. Garcia,1.0,1,0,0,0,2,0,17-11,2.25
J. Webb,1.0,2,2,2,0,0,1,17-12,5.47
