player,ip,h,r,er,bb,k,hr,pc_st,era
M. Fried,5.0,8,6,6,0,3,2,75-47,1.92
J. Loaisiga,0.1,1,0,0,1,0,0,10-6,1.59
T. Hill,1.0,0,0,0,1,0,0,11-6,3.38
Y. De los Santos,0.1,3,2,2,0,0,0,21-16,3.18
B. Headrick,1.1,0,0,0,0,1,0,14-11,0.00
