player,ip,h,r,er,bb,k,hr,pc_st,era
C. Mize,5.0,4,2,1,1,6,1,77-53,2.45
B. Hurter,1.2,1,0,0,0,2,0,24-15,1.95
T. Kahnle,1.0,3,1,1,0,0,0,22-16,1.74
W. Vest,1.1,0,0,0,0,0,0,11-8,1.50
B. Hanifee,1.0,3,4,3,1,1,0,24-14,3.24
