player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Friedl,3,0,1,0,0,2,1,.264,.327,.343
M. McLain,3,0,1,0,0,1,1,.165,.295,.291
E. De La Cruz,5,1,2,0,0,0,3,.266,.346,.406
T. Stephenson,5,0,0,0,0,0,5,.176,.300,.471
S. Espinal,5,0,1,1,0,0,0,.333,.383,.391
S. Steer,4,0,0,0,0,0,2,.193,.270,.307
A. Wynns,3,0,2,0,0,0,0,.417,.462,.722
J. Hurtubise,1,0,0,0,0,0,1,.125,.364,.125
J. Trevino,4,0,0,0,0,0,1,.288,.326,.475
B. Dunn,3,0,0,0,0,0,3,.155,.329,.241
J. Fraley,1,0,0,0,0,0,0,.205,.319,.359
