player,ip,h,r,er,bb,k,hr,pc_st,era
R. Suarez,6.0,4,0,0,3,8,0,103-63,2.97
O. Kerkering,1.0,1,0,0,0,1,0,14-10,3.54
M. Strahm,1.0,0,0,0,1,1,0,15-9,3.18
J. Romano,1.0,0,0,0,0,1,0,11-8,7.65
