player,ip,h,r,er,bb,k,hr,pc_st,era
R. Pepiot,6.0,3,2,2,2,8,2,96-62,3.20
K. Kelly,0.2,3,1,1,0,1,1,23-15,4.50
E. Orze,1.1,1,0,0,1,3,0,23-16,0.76
C. Sulser,1.0,1,0,0,0,1,0,11-10,3.09
