player,ip,h,r,er,bb,k,hr,pc_st,era
T. Walker,4.0,7,4,4,1,6,0,89-53,3.53
T. Banks,1.0,2,1,1,0,1,1,21-15,3.96
M. Lazar,2.1,1,0,0,2,3,0,45-26,3.38
C. Hernandez,1.2,2,1,1,1,3,1,33-23,6.14
