player,ip,h,r,er,bb,k,hr,pc_st,era
G. Canning,2.2,1,3,3,4,1,0,54-27,2.88
M. Kranick,1.1,3,0,0,0,2,0,28-20,3.56
J. Butto,0.2,2,2,2,1,1,0,25-14,3.38
J. Castillo,1.2,0,0,0,0,3,0,18-13,8.00
R. Stanek,0.2,0,0,0,0,0,0,6-4,3.57
G. Cabrera,2.0,1,0,0,0,2,0,20-14,3.52
E. Diaz,1.0,0,0,0,1,0,0,12-5,2.70
R. Garrett,2.0,0,0,0,1,2,0,17-12,0.86
H. Brazoban,1.0,3,2,1,0,0,0,15-11,1.16
