player,ip,h,r,er,bb,k,hr,pc_st,era
B. Pfaadt,5.2,5,3,3,1,5,1,91-56,3.90
K. Ginkel,0.2,1,1,1,0,1,0,16-11,8.38
J. Beeks,0.2,1,0,0,0,1,0,14-8,3.04
J. Morillo,1.0,1,0,0,0,0,0,14-8,4.05
