player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Yamamoto,3.2,7,4,4,3,2,1,96-59,2.39
A. Banda,0.2,0,2,2,2,1,0,18-8,4.44
L. Trivino,0.2,2,0,0,0,2,0,19-13,4.12
N. Davis,2.0,1,0,0,0,2,0,31-19,5.79
C. Stratton,2.0,1,1,1,2,4,0,42-23,7.65
