player,ip,h,r,er,bb,k,hr,pc_st,era
B. Walter,6.0,6,2,2,0,5,1,90-63,1.64
S. Okert,1.0,2,2,1,1,2,0,21-15,2.43
K. Ort,1.0,1,0,0,0,0,0,17-10,6.06
