player,ip,h,r,er,bb,k,hr,pc_st,era
F. Peralta,4.1,5,2,1,3,3,1,101-58,2.55
G. Anderson,1.2,0,0,0,1,3,0,25-17,3.04
J. Koenig,1.0,2,1,1,0,1,0,17-13,3.74
N. Mears,1.0,1,0,0,0,0,0,18-14,1.74
A. Uribe,1.2,4,3,2,1,1,1,36-28,1.85
