player,ip,h,r,er,bb,k,hr,pc_st,era
T. Gonsolin,5.0,4,2,2,2,8,1,82-49,4.09
L. Garcia,1.0,3,2,2,0,1,0,20-14,4.58
A. Vesia,1.0,0,0,0,1,3,0,22-14,2.60
A. Banda,1.0,2,0,0,1,1,0,14-7,3.18
T. Scott,1.0,0,0,0,0,1,0,10-7,2.04
J.P. Feyereisen,0.0,2,1,0,1,0,0,8-5,9.00
