player,ip,h,r,er,bb,k,hr,pc_st,era
M. Parker,5.0,3,3,3,2,2,1,66-44,4.71
E. Salazar,1.0,0,0,0,1,1,0,15-11,9.18
Z. Brzykcy,1.0,0,0,0,1,1,0,17-11,7.27
B. Lord,1.0,0,0,0,0,1,0,9-6,4.14
