player,ip,h,r,er,bb,k,hr,pc_st,era
B. Bello,4.0,6,2,2,1,7,0,87-55,4.08
B. Bernardino,1.0,0,0,0,0,0,0,9-5,1.29
G. Whitlock,2.0,1,0,0,0,3,0,30-24,3.76
J. Wilson,0.1,2,1,1,1,0,0,15-6,2.76
J. Slaten,0.2,1,0,0,0,1,0,8-5,3.92
A. Toro,1.0,4,2,2,1,0,0,15-10,18.00
