player,ip,h,r,er,bb,k,hr,pc_st,era
S. Imanaga,4.0,0,0,0,4,2,0,69-43,0.00
B. Brown,2.2,4,3,2,3,5,0,65-40,6.75
E. Morgan,1.1,1,0,0,0,1,0,21-15,0.00
R. Brasier,1.0,2,1,1,1,1,0,30-18,9.00
