player,ip,h,r,er,bb,k,hr,pc_st,era
L. Henderson,5.0,5,1,1,2,6,1,89-58,1.71
N. Mears,0.1,3,2,2,0,0,0,17-11,2.57
J. Koenig,1.2,2,2,2,1,1,0,27-17,4.24
A. Uribe,1.0,1,0,0,1,2,0,14-9,1.78
T. Megill,1.0,1,0,0,0,2,0,18-12,2.08
