player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
O. Cruz,4,1,1,0,0,1,1,.227,.352,.459
A. McCutchen,5,2,3,1,0,0,0,.264,.358,.391
B. Reynolds,5,0,2,3,0,0,0,.238,.311,.385
A. Canario,0,0,0,0,0,0,0,.213,.270,.323
S. Horwitz,4,2,1,1,0,1,1,.214,.286,.314
N. Gonzales,5,1,2,0,0,0,1,.231,.250,.500
A. Frazier,5,1,3,1,0,0,1,.264,.332,.363
K. Hayes,4,1,1,0,0,0,1,.226,.285,.274
B. Sullivan,2,1,1,2,0,1,1,.500,.500,.500
J. Triolo,4,1,1,0,0,0,0,.189,.269,.302
