player,ip,h,r,er,bb,k,hr,pc_st,era
J. Berrios,4.2,9,6,6,1,5,1,88-60,3.81
M. Fluharty,0.1,2,0,0,0,0,0,15-11,3.94
E. Swanson,0.2,2,4,4,2,1,1,27-15,15.19
S. Turnbull,2.1,5,1,1,2,0,0,51-33,2.08
