player,ip,h,r,er,bb,k,hr,pc_st,era
M. Wacha,5.2,5,2,2,2,3,0,79-51,3.35
S. Long,1.0,3,2,2,0,0,0,25-15,7.40
J. Schreiber,0.1,0,0,0,0,0,0,2-2,3.45
T. Clarke,1.0,2,1,1,0,1,0,20-14,3.58
L. Erceg,1.0,0,0,0,0,0,0,7-6,2.52
