player,ip,h,r,er,bb,k,hr,pc_st,era
M. Burrows,4.1,5,2,2,3,6,1,66-41,5.00
C. Shugart,0.2,0,0,0,1,0,0,12-6,3.08
C. Ferguson,2.0,0,0,0,0,2,0,21-16,3.18
K. Nicolas,2.0,3,1,1,0,1,0,37-27,7.50
