player,ip,h,r,er,bb,k,hr,pc_st,era
C. Sanchez,7.0,6,1,1,1,5,0,82-57,2.60
T. Banks,1.0,2,2,2,0,1,1,15-10,3.23
T. Mayza,1.0,0,0,0,0,0,0,12-9,2.38
