player,ip,h,r,er,bb,k,hr,pc_st,era
N. Cortes,4.2,6,1,1,1,6,0,79-54,5.71
D. Morgan,0.2,2,0,0,1,1,0,17-10,1.67
J. Adam,1.2,1,0,0,0,1,0,19-14,1.68
A. Morejon,1.0,0,0,0,0,1,0,10-8,1.96
R. Suarez,1.0,1,0,0,0,2,0,19-12,3.16
