player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Beck,4,1,1,2,0,0,3,.264,.324,.464
T. Freeman,3,0,1,1,0,1,0,.303,.385,.434
H. Goodman,5,0,0,0,0,0,4,.284,.326,.494
R. McMahon,5,1,1,1,1,0,2,.221,.333,.400
T. Estrada,5,1,2,0,0,0,3,.267,.274,.350
B. Doyle,3,2,0,0,0,2,2,.202,.264,.320
O. Arcia,4,1,1,0,0,0,1,.205,.262,.282
R. Ritter,3,3,2,0,0,1,1,.267,.313,.400
B. Fulford,2,1,2,5,0,1,0,.222,.250,.500
