player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Yamamoto,8.2,1,1,1,2,10,1,112-70,2.72
B. Treinen,0.0,1,3,3,2,0,0,22-9,4.26
T. Scott,0.0,1,0,0,0,0,0,3-2,4.56
