player,ip,h,r,er,bb,k,hr,pc_st,era
J. Tong,6.0,3,4,4,4,6,3,96-57,4.09
R. Stanek,0.1,3,2,2,1,0,0,16-9,5.44
K. Herget,1.2,0,0,0,1,1,0,22-12,3.00
