player,ip,h,r,er,bb,k,hr,pc_st,era
T. Anderson,5.0,3,2,2,2,5,1,82-57,4.73
J. Fermin,0.2,0,0,0,2,2,0,25-12,5.82
A. Chafin,0.1,0,0,0,0,1,0,4-3,2.54
R. Stephenson,1.0,0,0,0,0,0,0,8-6,0.00
R. Detmers,1.0,1,0,0,0,2,0,19-12,4.19
K. Jansen,1.0,1,1,1,0,0,1,12-9,3.12
