player,ip,h,r,er,bb,k,hr,pc_st,era
T. Skubal,7.0,3,0,0,0,10,0,93-66,2.02
B. Horn,0.1,2,1,1,1,1,0,15-9,3.38
C. Lee,1.2,1,0,0,1,1,0,26-16,2.05
C. Hernandez,1.0,0,1,0,0,0,0,9-6,5.45
