player,ip,h,r,er,bb,k,hr,pc_st,era
S. Woods Richardson,5.0,2,1,1,2,3,1,75-50,4.41
B. Stewart,1.0,2,0,0,0,1,0,15-10,2.52
L. Varland,0.2,3,0,0,0,0,0,12-8,2.11
D. Coulombe,0.1,0,0,0,1,0,0,9-4,0.79
G. Jax,1.0,0,0,0,0,1,0,14-10,3.96
J. Duran,1.0,1,0,0,0,0,0,9-7,1.64
