player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,3,0,0,0,0,1,0,.283,.392,.621
M. Betts,4,0,1,0,0,0,0,.246,.316,.371
W. Smith,4,0,0,0,0,0,3,.300,.406,.496
F. Freeman,4,0,1,0,0,0,0,.303,.374,.491
T. Hernández,4,0,0,0,0,0,3,.251,.282,.468
M. Conforto,2,0,0,0,0,1,1,.185,.293,.317
J. Dean,0,0,0,0,0,0,0,.000,.000,.000
A. Pages,3,0,0,0,0,0,0,.273,.319,.457
A. Freeland,2,1,1,1,1,1,1,.228,.353,.351
B. Kennedy,1,0,0,0,0,0,0,.071,.133,.071
D. Rushing,1,0,0,0,0,0,0,.184,.246,.272
M. Rojas,0,0,0,0,0,0,0,.255,.317,.395
