player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
G. Springer,4,1,1,0,0,0,2,.290,.383,.503
D. Schneider,4,2,3,4,1,1,1,.260,.386,.488
V. Guerrero Jr.,3,0,0,0,0,1,1,.298,.397,.493
T. France,1,0,1,0,0,0,0,.351,.415,.486
B. Bichette,5,1,2,2,0,0,1,.295,.336,.463
A. Kirk,4,1,0,0,0,1,0,.292,.353,.398
D. Varsho,3,3,3,2,1,1,0,.248,.306,.620
A. Barger,1,0,0,0,0,0,0,.264,.312,.496
E. Clement,5,1,2,1,0,0,0,.284,.317,.412
M. Straw,5,3,4,5,2,0,0,.260,.303,.363
A. Gimenez,2,1,1,0,0,1,0,.225,.308,.324
N. Lukes,2,1,1,0,0,0,0,.254,.337,.412
