player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Keith,2,0,0,0,0,1,2,.266,.348,.433
J. Jones,1,0,0,0,0,1,0,.235,.323,.482
G. Torres,4,0,2,1,0,1,1,.262,.360,.400
K. Carpenter,4,0,0,0,0,0,0,.264,.300,.535
R. Greene,2,0,0,0,0,2,1,.264,.315,.505
S. Torkelson,4,0,0,0,0,0,0,.241,.335,.473
W. Perez,4,1,1,0,0,0,0,.266,.328,.482
Z. McKinstry,2,0,1,0,0,0,1,.259,.337,.438
A. Ibanez,2,0,0,0,0,0,0,.240,.299,.360
D. Dingler,3,0,0,0,0,1,1,.271,.319,.422
T. Sweeney,2,0,1,0,0,0,1,.211,.275,.320
J. Baez,2,0,0,0,0,0,2,.264,.291,.418
