player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
A. Monasterio,3,0,0,0,0,0,1,.242,.296,.409
A. Seigler,0,1,0,0,0,1,0,.222,.321,.222
C. Durbin,4,0,0,0,0,0,0,.252,.333,.364
W. Contreras,4,1,1,2,1,0,2,.263,.361,.401
C. Yelich,4,0,0,0,0,0,2,.267,.345,.467
A. Vaughn,4,0,1,0,0,0,0,.327,.391,.611
B. Perkins,4,0,1,0,0,0,1,.263,.333,.461
D. Jansen,4,0,1,0,0,0,1,.222,.286,.278
J. Ortiz,2,0,0,0,0,0,0,.231,.283,.329
T. Black,1,0,0,0,0,1,0,.250,.538,.375
B. Lockridge,2,0,1,0,0,0,0,.273,.316,.364
B. Turang,1,0,0,0,0,0,1,.278,.344,.412
