player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Smith,2,0,1,0,0,1,0,.257,.335,.381
W. Langford,4,0,1,0,0,0,1,.248,.338,.435
C. Seager,4,0,0,0,0,0,2,.266,.365,.468
J. Pederson,2,0,1,0,0,0,1,.166,.281,.310
C. Freeman,2,0,0,0,0,0,0,.161,.161,.323
A. García,4,0,1,0,0,0,1,.225,.270,.395
R. Tellez,2,0,0,0,0,0,1,.274,.343,.516
E. Duran,1,0,0,0,0,0,0,.224,.276,.299
J. Jung,3,0,1,0,0,0,2,.243,.292,.380
J. Heim,3,0,0,0,0,0,0,.222,.269,.340
A. Osuna,2,0,0,0,0,0,1,.145,.277,.193
M. Helman,1,0,0,0,0,0,1,.188,.278,.375
