player,ip,h,r,er,bb,k,hr,pc_st,era
E. Perez,4.0,4,1,1,3,0,0,79-52,6.43
L. Bachar,2.0,1,0,0,0,2,0,29-18,4.26
T. Phillips,2.0,1,0,0,1,1,0,24-16,4.33
F. Tarnok,1.0,0,0,0,0,0,0,15-8,0.00
