player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Abrams,4,1,1,0,0,0,1,.265,.328,.446
J. Wood,3,1,0,0,0,1,1,.255,.352,.466
R. Adams,3,0,0,0,0,0,1,.200,.264,.345
J. Bell,1,1,1,3,1,0,0,.225,.321,.385
J. Alfaro,0,0,0,0,0,0,0,.375,.375,.500
D. Lile,4,2,2,0,0,0,1,.282,.326,.444
A. Chaparro,4,0,0,0,0,0,2,.154,.244,.282
L. Garcia Jr.,3,0,1,0,0,1,1,.261,.297,.411
B. House,2,0,0,2,0,0,2,.239,.251,.329
D. Crews,3,0,1,0,0,0,2,.199,.276,.336
R. Hassell,3,1,1,1,1,0,1,.228,.263,.336
