player,ip,h,r,er,bb,k,hr,pc_st,era
C. Dollander,2.2,7,6,6,2,1,1,69-45,6.65
J. Herget,2.1,0,0,0,0,4,0,22-15,2.86
A. Chivilli,1.0,1,0,0,1,1,0,20-12,5.50
J. Bird,1.0,0,0,0,0,1,0,11-8,2.63
J. Mejia,1.0,1,0,0,0,0,0,18-10,3.81
V. Vodnik,1.0,1,0,0,1,2,0,31-17,2.55
