player,ip,h,r,er,bb,k,hr,pc_st,era
P. Corbin,2.1,8,7,7,2,2,1,62-37,4.45
J. Gray,2.1,4,4,4,3,3,2,54-28,7.71
L. Curvelo,1.1,1,0,0,0,0,0,15-12,5.19
R. Tellez,2.0,5,3,3,0,0,1,23-14,13.50
