player,ip,h,r,er,bb,k,hr,pc_st,era
C. Rodon,6.0,3,2,1,2,3,1,109-69,3.12
L. Weaver,0.2,3,1,1,0,2,1,18-12,2.84
F. Cruz,1.1,1,0,0,0,3,0,18-12,2.72
D. Bednar,1.0,3,1,1,1,2,0,33-20,2.58
