player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Yastrzemski,2,0,1,0,0,1,0,.242,.342,.561
R. Grichuk,1,0,0,0,0,0,0,.241,.328,.352
B. Witt Jr.,4,0,1,0,0,0,0,.297,.354,.504
V. Pasquantino,4,0,0,0,0,0,0,.262,.322,.476
M. Garcia,3,0,0,0,0,0,0,.298,.361,.466
S. Perez,3,0,0,0,0,0,2,.246,.292,.446
A. Frazier,3,0,0,0,0,0,1,.286,.321,.408
J. India,3,0,0,0,0,0,1,.234,.326,.347
M. Massey,2,0,0,0,0,0,0,.200,.219,.255
N. Loftin,1,0,0,0,0,0,0,.203,.275,.357
K. Isbel,2,0,0,0,0,0,0,.263,.303,.372
T. Tolbert,1,0,0,0,0,0,0,.250,.265,.375
